"Project","MethodIndex","Method","Count","Tests"
"jcodec","195","org.jcodec.common.io.BitReader.readFast16(int)","2","org.jcodec.codecs.prores.ProresDecoderTest.testQuarterSize2Frames [],org.jcodec.codecs.prores.ProresDecoderTest.testHalfSize2Frames []"
"jcodec","196","org.jcodec.api.FrameGrab.createFrameGrab(SeekableByteChannel)","2","org.jcodec.api.Issue136Test.testFrameGrabDoesNotThrowException [],org.jcodec.api.Issue49Test.testFrameGrabCanExtractOrientation []"
"jcodec","197","org.jcodec.codecs.h264.decode.Intra8x8PredictionBuilder.predictVertical(int[],boolean,boolean,byte[],byte[],int,int,int,byte[])","2","org.jcodec.api.FrameGrabTest.testFrameGrab [],org.jcodec.codecs.h264.ScalingListTest.testScalingList []"
"jcodec","198","org.jcodec.codecs.h264.decode.SliceDecoder.decode(MBlock,SliceType,Picture,Frame[][])","2","org.jcodec.api.SequenceEncoderTest.testBufferOverflow [],org.jcodec.codecs.h264.MacroblockIntraMixedDecodingTest.testMBlockCABAC4 []"
"jcodec","199","org.jcodec.codecs.h264.decode.MBlockDecoderBase.calcQpChroma(int,int)","2","org.jcodec.api.TranscoderTest.canFilterVideoAndCopyAudio []"
"jcodec","200","org.jcodec.codecs.h264.encode.MBEncoderHelper.takeSafe(byte[],int,int,int,int,byte[],int,int)","2","org.jcodec.api.SequenceEncoderTest.testBufferOverflow [],org.jcodec.api.TranscoderTest.canFilterVideoAndCopyAudio []"
"jcodec","201","org.jcodec.codecs.h264.decode.MBlockDecoderUtils.calcMVPredictionMedian(int,int,int,int,boolean,boolean,boolean,boolean,int,int)","2","org.jcodec.codecs.h264.MacroblockBiDecodingTest.testB8x4CABAC [],org.jcodec.api.Issue136Test.testFrameGrabDoesNotThrowException []"
"jcodec","202","org.jcodec.codecs.h264.encode.MBEncoderI16x16.predictChroma(Picture,int[][],byte[][],int,int,int)","2","org.jcodec.codecs.h264.H264EncoderTest.canEncodeYuv420J [],org.jcodec.api.SequenceEncoderTest.testBufferOverflow []"
"jcodec","203","org.jcodec.codecs.mpeg4.MPEG4Bitstream.initVLCTables()","2","org.jcodec.codecs.mpeg4.MPEG4DecoderTest.testForemanPFrame [],org.jcodec.codecs.mpeg4.MPEG4DecoderTest.testForemanIFrame []"
"jcodec","204","org.jcodec.common.dct.SimpleIDCT10Bit.idctRow(int[],int)","2","org.jcodec.codecs.mpeg12.SparseIDCTTest.testSparseIDCT []"
"jcodec","205","org.jcodec.common.dct.SimpleIDCT10Bit.idct10(int[],int)","2","org.jcodec.codecs.prores.ProresDecoderTest.testFullSize2Frames10Bit [],org.jcodec.codecs.mpeg12.SparseIDCTTest.testSparseIDCT []"
"jcodec","206","org.jcodec.codecs.prores.ProresDecoder.putBlock(byte[],byte[],int,int,int[],int,int,int)","2","org.jcodec.codecs.prores.ProresDecoderTest.testFullSize2Frames10Bit [],org.jcodec.codecs.prores.ProresDecoderTest.testFullSize2Frames []"
"jcodec","207","org.jcodec.scale.RgbToYuv420p.transform(Picture,Picture)","2","org.jcodec.scale.ResamplerTest.randomLanczosTest [],org.jcodec.scale.ResamplerTest.randomBicubicTest []"
"jcodec","208","org.jcodec.common.ArrayUtil.toByteArrayShifted(int...)","2","org.jcodec.codecs.h264.MacroblockIntraMixedDecodingTest.testMBlockShit [],org.jcodec.codecs.h264.MBlock8x8Test.testMBlockCABACStrict3 []"
"jcodec","209","org.jcodec.codecs.h264.decode.PredictionMerger.weightPrediction(SliceHeader,int,int,byte[],int,int,int,int,byte[])","2","org.jcodec.api.FrameGrabTest.testFrameGrab []"
"jcodec","210","org.jcodec.containers.mp4.demuxer.AbstractMP4DemuxerTrack.nextChunk()","2","org.jcodec.api.FrameGrabTest.testFrameGrab []"
"jcodec","211","org.jcodec.common.tools.MathUtil.toSigned(int,int)","2","org.jcodec.codecs.h264.MBlock8x8Test.testMBlockCABACStrict2 [],org.jcodec.codecs.prores.ProresDecoderTest.testQuaverSize2Frames []"
"jcodec","212","org.jcodec.common.io.BitReader.checkNBit(int)","2","org.jcodec.api.Issue180Test.testFrameGrabDoesNotThrowException [],org.jcodec.codecs.mpeg4.MPEG4DecoderTest.testForemanIFrame []"
"jcodec","213","org.jcodec.codecs.h264.decode.BlockInterpolator.getLuma32Unsafe(byte[],int,int,byte[],int,int,int,int,int,int)","2","org.jcodec.api.FrameGrabTest.testFrameGrab []"
"jcodec","214","org.jcodec.containers.mp4.boxes.Header.getFourcc()","2","org.jcodec.containers.mp4.demuxer.MP4DemuxerTest.testAudioTrack [],org.jcodec.api.TranscoderTest.canFilterVideoAndCopyAudio []"
"jcodec","215","org.jcodec.common.IntIntMap.put(int,int)","2","org.jcodec.codecs.h264.MacroblockINxNDecodingTest.testMBlockCABAC1 [],org.jcodec.codecs.h264.MacroblockINxNDecodingTest.testMBlockCAVLC1 []"
"jcodec","216","org.jcodec.codecs.h264.decode.SliceReader.setZeroCoeff(int,int,int)","2","org.jcodec.api.Issue180Test.testFrameGrabDoesNotThrowException []"
"jcodec","217","org.jcodec.codecs.raw.RAWVideoEncoder.encodeFrame(Picture,ByteBuffer)","2","org.jcodec.codecs.raw.RawVideoEncoderTest.testInterleaved [],org.jcodec.api.SequenceEncoderTest.testSequenceEncoder []"
"jcodec","218","org.jcodec.codecs.h264.decode.SliceDecoder.fillCoeff(MBlock,int,int)","2","org.jcodec.api.TranscoderTest.canFilterVideoAndCopyAudio [],org.jcodec.api.FrameGrabTest.testFrameGrab []"
"jcodec","219","org.jcodec.codecs.h264.decode.SliceHeaderReader.readPart2(SliceHeader,NALUnit,SeqParameterSet,PictureParameterSet,BitReader)","2","org.jcodec.api.TranscoderTest.canFilterVideoAndCopyAudio [],org.jcodec.codecs.h264.MacroblockInterDecodingTest.testMBlockCABAC2 []"
"jcodec","220","org.jcodec.common.io.FileChannelWrapper.read(ByteBuffer)","2","org.jcodec.codecs.h264.conformance.ConformanceTest.testNoContainer []"
"jcodec","221","org.jcodec.common.model.Picture.getCroppedWidth()","2","org.jcodec.api.SequenceEncoderTest.testBufferOverflow [],org.jcodec.api.SequenceEncoderTest.testRuns []"
"jcodec","222","org.jcodec.codecs.h264.io.model.NALUnit.read(ByteBuffer)","2","org.jcodec.api.TranscoderTest.canFilterVideoAndCopyAudio [],org.jcodec.codecs.h264.MBlock8x8Test.testMBlockCAVLCStrict2 []"
"jcodec","223","org.jcodec.common.IntObjectMap.size()","2","org.jcodec.api.FrameGrabTest.testFrameGrab [],org.jcodec.codecs.h264.MacroblockINxNDecodingTest.testMBlockCAVLC []"
"jcodec","224","org.jcodec.codecs.h264.io.CABAC.readCodedBlockFlagLumaAC(MDecoder,BlockType,int,int,int,MBType,MBType,boolean,boolean,int,int,int,MBType)","2","org.jcodec.api.FrameGrabTest.testFrameGrab []"
"jcodec","225","org.jcodec.common.IntArrayList.toArray()","2","org.jcodec.codecs.h264.MacroblockBiDecodingTest.testBiDirectSpatialNoInference [],org.jcodec.codecs.h264.ResidualBlockTest.testLuma1CAVLC []"
"jcodec","226","org.jcodec.codecs.h264.decode.BlockInterpolator.getLuma21(byte[],int,byte[],int,int,int,int,int,int)","2","org.jcodec.api.Issue136Test.testFrameGrabDoesNotThrowException [],org.jcodec.api.FrameGrabTest.testFrameGrab []"
"jcodec","227","org.jcodec.codecs.h264.encode.MBEncoderP16x16.writeAC(int,int,int,BitWriter,int,int,int[][],int)","2","org.jcodec.codecs.h264.H264EncoderTest.encodeDecode [],org.jcodec.api.SequenceEncoderTest.testBufferOverflow []"
"jcodec","228","org.jcodec.codecs.h264.decode.SliceReader.readChromaDC(int,boolean,boolean,int[],int,MBType)","2","org.jcodec.codecs.h264.MacroblockIntraMixedDecodingTest.testMBlockCAVLC4 [],org.jcodec.codecs.h264.ScalingListTest.testScalingList []"
"jcodec","229","org.jcodec.platform.Platform.arrayEqualsByte(byte[],byte[])","2","org.jcodec.containers.mkv.DisplayTimecodesTest.test []"
"jcodec","230","org.jcodec.codecs.aac.AACUtils.streamInfoToADTS(ByteBuffer,boolean,int,int)","2","org.jcodec.api.TranscoderTest.canFilterVideoAndCopyAudio []"
"jcodec","231","org.jcodec.codecs.h264.decode.Intra4x4PredictionBuilder.predictVerticalRight(int[],boolean,boolean,byte[],byte[],byte[],int,int,int,byte[])","2","org.jcodec.codecs.h264.conformance.ConformanceTest.testNoContainer [],org.jcodec.codecs.h264.ScalingListTest.testScalingList []"
"jcodec","232","org.jcodec.codecs.h264.decode.CoeffTransformer.quantizeAC(int[],int)","2","org.jcodec.codecs.h264.H264EncoderTest.testBufferOverflowImage []"
"jcodec","233","org.jcodec.codecs.h264.decode.deblock.DeblockingFilter.getIdxBeta(int,int)","2","org.jcodec.codecs.h264.MacroblockIntraMixedDecodingTest.testMBlockCAVLC2 []"
"jcodec","234","org.jcodec.codecs.h264.io.CAVLC.getCoeffTokenVLCForLuma(boolean,MBType,int,boolean,MBType,int)","2","org.jcodec.api.TranscoderTest.canFilterVideoAndCopyAudio [],org.jcodec.codecs.h264.ScalingListTest.testScalingList []"
"jcodec","235","org.jcodec.codecs.common.biari.MDecoder.decodeFinalBin()","2","org.jcodec.api.TranscoderTest.canFilterVideoAndCopyAudio [],org.jcodec.api.FrameGrabTest.testFrameGrab []"
"jcodec","236","org.jcodec.common.io.VLCBuilder.set(int,String)","2","org.jcodec.api.Issue136Test.testFrameGrabDoesNotThrowException [],org.jcodec.codecs.h264.MacroblockINxNDecodingTest.testMBlockCAVLC []"
"jcodec","237","org.jcodec.codecs.mpeg4.MPEG4DCT.idctRows(short[])","2","org.jcodec.codecs.mpeg4.MPEG4DecoderTest.testForemanPFrame [],org.jcodec.codecs.mpeg4.MPEG4DecoderTest.testForemanIFrame []"
"jcodec","238","org.jcodec.common.io.BitReader.check16Bits()","2","org.jcodec.codecs.prores.ProresDecoderTest.testQuarterSize2Frames [],org.jcodec.codecs.prores.ProresDecoderTest.testHalfSize2Frames []"
"jcodec","239","org.jcodec.codecs.h264.decode.MBlockDecoderIntra16x16.residualLumaI16x16(MBlock,boolean,boolean,int,int)","2","org.jcodec.api.SequenceEncoderTest.testBufferOverflow [],org.jcodec.api.Issue136Test.testFrameGrabDoesNotThrowException []"
"jcodec","240","org.jcodec.codecs.h264.decode.SliceReader.getNALUnit()","2","org.jcodec.api.FrameGrabTest.testFrameGrab []"
"jcodec","241","org.jcodec.codecs.h264.decode.SliceReader.readResidualInter(MBlock,boolean,boolean,int,int)","2","org.jcodec.codecs.h264.H264EncoderTest.encodeDecode [],org.jcodec.api.FrameGrabTest.testFrameGrab []"
"jcodec","242","org.jcodec.codecs.h264.decode.BlockInterpolator.getLuma23Unsafe(byte[],int,int,byte[],int,int,int,int,int,int)","2","org.jcodec.api.Issue136Test.testFrameGrabDoesNotThrowException [],org.jcodec.api.FrameGrabTest.testFrameGrab []"
"jcodec","243","org.jcodec.codecs.h264.io.CAVLC.writeChrDCBlock(BitWriter,int[],VLC[],int,int,int[])","2","org.jcodec.api.SequenceEncoderTest.testBufferOverflow []"
"jcodec","244","org.jcodec.codecs.h264.encode.MBEncoderHelper.putBlk(byte[],int[],byte[],int,int,int,int,int)","2","org.jcodec.api.SequenceEncoderTest.testBufferOverflow [],org.jcodec.api.SequenceEncoderTest.testRuns []"
"jcodec","245","org.jcodec.codecs.h264.encode.MBEncoderP16x16.median(int,int,int,int,boolean,boolean,boolean,boolean)","2","org.jcodec.api.SequenceEncoderTest.testBufferOverflow [],org.jcodec.api.TranscoderTest.canFilterVideoAndCopyAudio []"
"jcodec","246","org.jcodec.common.model.Picture.cropSub(byte[],int,int,int,int,int,int,byte[])","2","org.jcodec.api.Issue180Test.testFrameGrabDoesNotThrowException []"
"jcodec","247","org.jcodec.codecs.h264.decode.SliceReader.readMBlockI(MBlock)","2","org.jcodec.codecs.h264.MBlock8x8Test.testMBlockCABACStrict2 [],org.jcodec.codecs.h264.ScalingListTest.testScalingList []"
"jcodec","248","org.jcodec.codecs.h264.decode.ChromaPredictionBuilder.predictDCTopBorder(int[][],int,int,int,boolean,boolean,byte[],byte[],byte[])","2","org.jcodec.api.SequenceEncoderTest.testBufferOverflow [],org.jcodec.codecs.h264.conformance.ConformanceTest.testNoContainer []"
"jcodec","249","org.jcodec.codecs.mpeg4.MPEG4Interpolator.fulpel16x16(byte[],byte[],int,int,int,int,int)","2","org.jcodec.codecs.mpeg4.MPEG4DecoderTest.testForemanPFrame []"
"jcodec","250","org.jcodec.codecs.h264.decode.MBlockDecoderUtils.savePrediction8x8(DecoderState,int,MvList)","2","org.jcodec.api.FrameGrabTest.testFrameGrab []"
"jcodec","251","org.jcodec.codecs.h264.io.CABAC.readRefIdx(MDecoder,boolean,boolean,MBType,MBType,PartPred,PartPred,PartPred,int,int,int,int,int,int)","2","org.jcodec.codecs.h264.conformance.ConformanceTest.testNoContainer []"
"jcodec","252","org.jcodec.common.io.NIOUtils.read(ByteBuffer,int)","2","org.jcodec.api.TranscoderTest.canFilterVideoAndCopyAudio [],org.jcodec.movtool.MetadataEditorTest.testKeyedWriteSlow []"
"jcodec","253","org.jcodec.containers.mp4.BoxFactory.newBox(Header)","2","org.jcodec.api.SequenceEncoderTest.testBufferOverflow [],org.jcodec.containers.mp4.SampleOffsetUtilsTest.testGetSamplesInChunk []"
"jcodec","254","org.jcodec.codecs.h264.H264Encoder.collectPredictors(Picture,int)","2","org.jcodec.api.SequenceEncoderTest.testBufferOverflow [],org.jcodec.api.TranscoderTest.canFilterVideoAndCopyAudio []"
"jcodec","255","org.jcodec.codecs.h264.decode.Intra8x8PredictionBuilder.predictWithMode(int,int[],boolean,boolean,boolean,boolean,byte[],byte[],byte[],int,int,int,byte[])","2","org.jcodec.codecs.h264.ScalingListTest.testScalingList []"
"jcodec","256","org.jcodec.api.transcode.filters.ColorTransformFilter.filter(Picture,PixelStore)","2","org.jcodec.api.TranscoderTest.canFilterVideoAndCopyAudio []"
"jcodec","257","org.jcodec.codecs.png.PNGDecoder.filterPaeth(byte[],int,byte[],int)","2","org.jcodec.codecs.png.PNGDecoderTest.testPNG []"
"jcodec","258","org.jcodec.codecs.h264.H264Encoder.putLastMBLine()","2","org.jcodec.codecs.h264.H264EncoderTest.encodeDecode [],org.jcodec.api.TranscoderTest.canFilterVideoAndCopyAudio []"
"jcodec","259","org.jcodec.codecs.h264.decode.Intra16x16PredictionBuilder.predictVertical(int[][],boolean,byte[],int,byte[])","2","org.jcodec.codecs.h264.conformance.ConformanceTest.testNoContainer [],org.jcodec.codecs.h264.ScalingListTest.testScalingList []"
"jcodec","260","org.jcodec.common.io.BitReader.checkNBitDontCare(int)","2","org.jcodec.codecs.h264.H264EncoderTest.encodeDecode [],org.jcodec.codecs.mpeg4.MPEG4DecoderTest.testForemanIFrame []"
"jcodec","261","org.jcodec.codecs.h264.encode.MBEncoderI16x16.encodeMacroblock(Picture,int,int,BitWriter,EncodedMB,EncodedMB,EncodedMB,int,int)","2","org.jcodec.codecs.h264.H264EncoderTest.canEncodeYuv420J [],org.jcodec.api.TranscoderTest.canFilterVideoAndCopyAudio []"
"jcodec","262","org.jcodec.containers.mxf.model.UL.toString()","2","org.jcodec.containers.mxf.MXFDemuxerTest.testTimecodeWithOffset []"
"jcodec","263","org.jcodec.codecs.mpeg12.MPEGPredOct.getPix6(byte[],int,int,int,int,int,int,int[])","2","org.jcodec.codecs.mpeg12.MPEGPredOctTest.testUnsafe []"
"jcodec","264","org.jcodec.codecs.h264.decode.MBlockDecoderBase.decodeChromaResidual(MBlock,boolean,boolean,int,int,int,int)","2","org.jcodec.api.SequenceEncoderTest.testBufferOverflow [],org.jcodec.codecs.h264.conformance.ConformanceTest.testNoContainer []"
"jcodec","265","org.jcodec.codecs.h264.decode.CoeffTransformer.dequantizeDC4x4(int[],int,int[])","2","org.jcodec.api.Issue136Test.testFrameGrabDoesNotThrowException [],org.jcodec.codecs.h264.MacroblockIntraMixedDecodingTest.testMBlockShit []"
"jcodec","266","org.jcodec.codecs.h264.BufferH264ES.detectPoc(ByteBuffer,NALUnit,SliceHeader)","2","org.jcodec.codecs.h264.MacroblockBiDecodingTest.testB16x8CAVLC [],org.jcodec.codecs.h264.MacroblockBiDecodingTest.testMixedBiRefCAVLC []"
"jcodec","267","org.jcodec.containers.mp4.boxes.MetaBox.MetaValue>getKeyedMeta()","2","org.jcodec.movtool.MetadataEditorTest.testKeyedWriteSlow []"
"jcodec","268","org.jcodec.common.dct.SparseIDCT.finish(int[])","2","org.jcodec.codecs.mpeg12.SparseIDCTTest.testSparseIDCT []"
"jcodec","269","org.jcodec.codecs.h264.encode.MBDeblocker.deblockBorderChroma(int[],int,byte[],int,byte[],int,int[][],int[][],boolean)","2","org.jcodec.codecs.h264.H264EncoderTest.encodeDecode [],org.jcodec.codecs.h264.H264EncoderTest.testBufferOverflowImage []"
"jcodec","270","org.jcodec.codecs.h264.decode.SliceReader.readLuma8x8CAVLC(MBlock,boolean,boolean,int,int)","2","org.jcodec.codecs.h264.ScalingListTest.testScalingList [],org.jcodec.codecs.h264.MBlock8x8Test.testMBlockCAVLCStrict2 []"
"jcodec","271","org.jcodec.containers.mp3.MPEGAudioDemuxer.validHeader(int)","2","org.jcodec.api.Issue180Test.testFrameGrabDoesNotThrowException [],org.jcodec.movtool.MetadataEditorTest.testItunesRead []"
"jcodec","272","org.jcodec.codecs.h264.decode.aso.FlatMBlockMapper.topRightAvailable(int)","2","org.jcodec.api.TranscoderTest.canFilterVideoAndCopyAudio [],org.jcodec.api.Issue136Test.testFrameGrabDoesNotThrowException []"
"jcodec","273","org.jcodec.common.StringUtils.splitC(String,char)","2","org.jcodec.api.TranscoderTest.canFilterVideoAndCopyAudio [],org.jcodec.api.FrameGrabTest.testFrameGrab []"
"jcodec","274","org.jcodec.codecs.h264.decode.SliceReader.readMBlockP(MBlock)","2","org.jcodec.api.FrameGrabTest.testFrameGrab []"
"jcodec","275","org.jcodec.common.JCodecUtil2.readBER32(ByteBuffer)","2","org.jcodec.api.TranscoderTest.canFilterVideoAndCopyAudio []"
"jcodec","276","org.jcodec.common.io.BitReader.readInt()","2","org.jcodec.api.SequenceEncoderTest.testBufferOverflow [],org.jcodec.api.Issue136Test.testFrameGrabDoesNotThrowException []"
"jcodec","277","org.jcodec.common.io.BitReader.skip(int)","2","org.jcodec.api.Issue180Test.testFrameGrabDoesNotThrowException [],org.jcodec.api.Issue136Test.testFrameGrabDoesNotThrowException []"
"jcodec","278","org.jcodec.common.model.Picture.getHeight()","1","org.jcodec.api.SequenceEncoderTest.testBufferOverflow []"
"jcodec","279","org.jcodec.codecs.h264.io.model.SeqParameterSet.readVUIParameters(BitReader)","1","org.jcodec.api.FrameGrabTest.testFrameGrab []"
"jcodec","280","org.jcodec.codecs.mpeg4.MPEG4Interpolator.vertMiddle16Safe(byte[],byte[],int,int,int,int)","1","org.jcodec.codecs.mpeg4.MPEG4DecoderTest.testForemanPFrame []"
"jcodec","281","org.jcodec.containers.mxf.model.KLV.readKL(SeekableByteChannel)","1","org.jcodec.containers.mxf.MXFDemuxerTest.testOneMore []"
"jcodec","282","org.jcodec.containers.mp4.muxer.CodecMP4MuxerTrack.addFrame(Packet)","1","org.jcodec.api.TranscoderTest.canFilterVideoAndCopyAudio []"
"jcodec","283","org.jcodec.codecs.mpeg4.MPEG4Bitstream.readBi(BitReader,MPEG4DecodingContext,int,int,Macroblock,Macroblock,Vector,Vector)","1","org.jcodec.codecs.mpeg4.MPEG4DecoderTest.testForemanPFrame []"
"jcodec","284","org.jcodec.codecs.prores.ProresToThumb2x2.putGroup(byte[],byte[],int,int[],int)","1","org.jcodec.codecs.prores.ProresDecoderTest.testQuarterSize2Frames []"
"jcodec","285","org.jcodec.codecs.h264.io.CABAC.readSubMbTypeP(MDecoder)","1","org.jcodec.api.FrameGrabTest.testFrameGrab []"
"jcodec","286","org.jcodec.common.io.BitReader.bitsToAlign()","1","org.jcodec.codecs.mpeg4.MPEG4DecoderTest.testForemanIFrame []"
"jcodec","287","org.jcodec.codecs.h264.io.CAVLC.totalCoeff(int)","1","org.jcodec.codecs.h264.MBlock8x8Test.testMBlockCAVLCStrict1 []"
"jcodec","288","org.jcodec.codecs.mpeg4.MPEG4Bitstream.checkResyncMarker(BitReader,int)","1","org.jcodec.codecs.mpeg4.MPEG4DecoderTest.testForemanIFrame []"
"jcodec","289","org.jcodec.api.transcode.VideoFrameWithPacket.compareTo(VideoFrameWithPacket)","1","org.jcodec.api.TranscoderTest.canFilterVideoAndCopyAudio []"
"jcodec","290","org.jcodec.common.io.DummyBitstreamReader.read1BitInt()","1","org.jcodec.common.io.TestBitReader.testRandom1Bit []"
"jcodec","291","org.jcodec.codecs.mpeg4.MPEG4Bitstream.readInterModeCoeffs(BitReader,MPEG4DecodingContext,int,Macroblock,Macroblock,Macroblock,Macroblock,Macroblock)","1","org.jcodec.codecs.mpeg4.MPEG4DecoderTest.testForemanPFrame []"
"jcodec","292","org.jcodec.common.Assert.assertEquals(int,int)","1","org.jcodec.api.TranscoderTest.canFilterVideoAndCopyAudio []"
"jcodec","293","org.jcodec.codecs.h264.decode.SliceReader.readIntra8x16(PartPred,PartPred,MBlock)","1","org.jcodec.api.FrameGrabTest.testFrameGrab []"
"jcodec","294","org.jcodec.common.io.BitWriter.position()","1","org.jcodec.api.SequenceEncoderTest.testBufferOverflow []"
"jcodec","295","org.jcodec.codecs.h264.decode.CoeffTransformer.quantizeDC2x2(int[],int)","1","org.jcodec.api.TranscoderTest.canFilterVideoAndCopyAudio []"
"jcodec","296","org.jcodec.containers.mxf.model.KLV.readKLFromBuffer(ByteBuffer,long)","1","org.jcodec.containers.mxf.MXFDemuxerTest.testOneMore []"
"jcodec","297","org.jcodec.codecs.prores.ProresDecoder.decodeSlice(ByteBuffer,int[],int[],int[],int,int,int,short,byte[][],byte[][],int,int,int)","1","org.jcodec.codecs.prores.ProresDecoderTest.testFullSize2Frames10Bit []"
"jcodec","298","org.jcodec.codecs.h264.io.model.SeqParameterSet.read(ByteBuffer)","1","org.jcodec.codecs.h264.MacroblockI16x16DecodingTest.testMBlockCAVLC3 []"
"jcodec","299","org.jcodec.codecs.h264.decode.PredictionMerger.weight(byte[],int,int,int,int,int,int,int,byte[])","1","org.jcodec.api.FrameGrabTest.testFrameGrab []"
"jcodec","300","org.jcodec.codecs.png.PNGDecoder.filterUp(byte[],int,byte[])","1","org.jcodec.codecs.png.PNGDecoderTest.testPNG []"
"jcodec","301","org.jcodec.codecs.h264.io.model.RefPicMarkingIDR.isUseForlongTerm()","1","org.jcodec.api.FrameGrabTest.testFrameGrab []"
"jcodec","302","org.jcodec.codecs.h264.io.CAVLC.writeTrailingOnes(BitWriter,int[],int,int)","1","org.jcodec.api.TranscoderTest.canFilterVideoAndCopyAudio []"
"jcodec","303","org.jcodec.common.ArrayUtil.sumByte3(byte[],int,int)","1","org.jcodec.api.TranscoderTest.canFilterVideoAndCopyAudio []"
"jcodec","304","org.jcodec.codecs.mpa.ChannelSynthesizer.synthesize(float[],short[],int)","1","org.jcodec.codecs.mpa.Mp3DecoderTest.testOneFile []"
"jcodec","305","org.jcodec.common.tools.MathUtil.log2(int)","1","org.jcodec.codecs.prores.ProresEncoderTest.testWholeThing []"
"jcodec","306","org.jcodec.codecs.h264.BufferH264ES.calcPoc(int,NALUnit,SliceHeader)","1","org.jcodec.codecs.h264.MacroblockBiDecodingTest.testLongTermCAVLC []"
"jcodec","307","org.jcodec.codecs.mpa.Mp3Decoder.mdctDecode(int,Granule,float[])","1","org.jcodec.codecs.mpa.Mp3DecoderTest.testOneFile []"
"jcodec","308","org.jcodec.codecs.h264.decode.CoeffTransformer.dequantizeDC2x2(int[],int,int[])","1","org.jcodec.api.SequenceEncoderTest.testBufferOverflow []"
"jcodec","309","org.jcodec.containers.mkv.SeekHeadFactory.estimeteSeekSize(int,int)","1","org.jcodec.containers.mkv.SeekHeadFactoryTest.printSizeOptions []"
"jcodec","310","org.jcodec.codecs.h264.decode.MBlockDecoderBase.chromaDC(int,boolean,boolean,int[],int,int,MBType)","1","org.jcodec.api.Issue136Test.testFrameGrabDoesNotThrowException []"
"jcodec","311","org.jcodec.codecs.h264.decode.BlockInterpolator.getLuma23(byte[],int,byte[],int,int,int,int,int,int)","1","org.jcodec.api.FrameGrabTest.testFrameGrab []"
"jcodec","312","org.jcodec.common.io.BitReader.nextIgnore()","1","org.jcodec.api.SequenceEncoderTest.testBufferOverflow []"
"jcodec","313","org.jcodec.codecs.h264.io.CABAC.readCodedBlockFlagChromaDC(MDecoder,int,int,MBType,MBType,boolean,boolean,int,int,MBType)","1","org.jcodec.codecs.h264.conformance.ConformanceTest.testNoContainer []"
"jcodec","314","org.jcodec.codecs.h264.decode.BlockInterpolator.getLuma30Unsafe(byte[],int,int,byte[],int,int,int,int,int,int)","1","org.jcodec.api.Issue136Test.testFrameGrabDoesNotThrowException []"
"jcodec","315","org.jcodec.codecs.h264.io.CAVLC.writeRuns(BitWriter,int[],int,int)","1","org.jcodec.codecs.h264.H264EncoderTest.testBufferOverflowImage []"
"jcodec","316","org.jcodec.codecs.h264.io.CABAC.readMBSkipFlag(MDecoder,SliceType,boolean,boolean,int)","1","org.jcodec.api.TranscoderTest.canFilterVideoAndCopyAudio []"
"jcodec","317","org.jcodec.codecs.prores.ProresEncoder.writeACCoeffs(BitWriter,int[],int[],int,int[],int)","1","org.jcodec.codecs.prores.ProresEncoderTest.testWholeThing10Bit []"
"jcodec","318","org.jcodec.codecs.h264.io.CABAC.readCoeffAbsLevel(MDecoder,BlockType,int,int)","1","org.jcodec.codecs.h264.MacroblockI16x16DecodingTest.testMBlockCABAC3 []"
"jcodec","319","org.jcodec.common.IntIntMap.createArray(int)","1","org.jcodec.codecs.h264.MBlock8x8Test.testMBlockCAVLCStrict3 []"
"jcodec","320","org.jcodec.codecs.mpa.MpaPqmf.computeFilter(int,float[],short[],int,float)","1","org.jcodec.codecs.mpa.Mp3DecoderTest.testOneFile []"
"jcodec","321","org.jcodec.containers.mp3.MPEGAudioDemuxer.skipJunk()","1","org.jcodec.containers.mp3.MPEGAudioDemuxerTest.testParseCBR []"
"jcodec","322","org.jcodec.codecs.h264.H264Decoder.decodeFrame(ByteBuffer,byte[][])","1","org.jcodec.codecs.h264.ScalingListTest.testScalingList []"
"jcodec","323","org.jcodec.common.tools.Debug.trace(Object...)","1","org.jcodec.codecs.h264.ScalingListTest.testScalingList []"
"jcodec","324","org.jcodec.codecs.h264.decode.SliceReader.readChromaPredMode(int,boolean,boolean)","1","org.jcodec.api.Issue136Test.testFrameGrabDoesNotThrowException []"
"jcodec","325","org.jcodec.common.model.Rect.getWidth()","1","org.jcodec.codecs.h264.conformance.ConformanceTest.testNoContainer []"
"jcodec","326","org.jcodec.common.AutoFileChannelWrapper.read(ByteBuffer)","1","org.jcodec.containers.mp4.demuxer.MP4DemuxerTest.testAudioTrack []"
"jcodec","327","org.jcodec.codecs.h264.decode.BlockInterpolator.getLuma30(byte[],int,byte[],int,int,int,int,int,int)","1","org.jcodec.api.FrameGrabTest.testFrameGrab []"
"jcodec","328","org.jcodec.containers.mkv.MKVType.createById(byte[],long)","1","org.jcodec.containers.mkv.CompareFramesTest.testReadFrames []"
"jcodec","329","org.jcodec.codecs.mpa.Mp3Bitstream.readCoeffs(BitReader,Granule,int,int,int,int[])","1","org.jcodec.codecs.mpa.Mp3DecoderTest.testOneFile []"
"jcodec","330","org.jcodec.containers.mp4.demuxer.MP4DemuxerTrackMeta.getCodecPrivate(AbstractMP4DemuxerTrack)","1","org.jcodec.api.FrameGrabTest.testFrameGrab []"
"jcodec","331","org.jcodec.codecs.h264.H264Encoder.encodeMacroblock(MBType,Picture,int,int,BitWriter,int,int)","1","org.jcodec.api.SequenceEncoderTest.testBufferOverflow []"
